CountryName,Year,AverageTemperature,NormalizedTemperature,TotalWasteGenerated,OrganicWastePercent,GlassWastePercent,MetalWastePercent,PaperWastePercent,PlasticWastePercent
Albania,1743,8.62,0.5853740811364158,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1744,14.061875,0.6873568118888884,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1745,5.58825,0.5285579756656344,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1746,,,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1747,,,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1748,,,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1749,,,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1750,13.097909090909091,0.6692917376706492,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1751,13.57325,0.6781998004150992,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1752,8.239833333333333,0.5782496185554614,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1753,12.557,0.6591549031825827,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1754,12.548166666666669,0.6589893632804387,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1755,12.322583333333334,0.6547618489870052,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1756,13.025916666666667,0.667942573270928,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1757,12.730333333333334,0.6624032333378623,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1758,11.444333333333333,0.6383031223011921,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1759,12.492916666666666,0.6579539580434434,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1760,12.155,0.6516212759378383,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1761,12.87625,0.6651377651176192,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1762,12.70025,0.6618394606522584,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
Albania,1763,12.024833333333332,0.6491819049269986,0.0027524626977101,0.514,0.045,0.048,0.099,0.096
